PRICE,DISCOUNT_AMT,STD_DISCOUNT_AMT,AMT,QTY,age,std_age,educ,size_hh,income cat,income_est,std_income_est,Min_TIER,TENURE,std_TENURE,sales_pcnt,spring_pcnt,fall_pcnt,holiday_pcnt,sales_prop,spring_prop,fall_prop,holiday_prop,std_sales_prop,std_spring_prop,std_fall_prop,std_holiday_prop,bts_pcnt,bts_prop,clearance_pcnt,std_bts_prop,std_clearance_pcnt,RETAIL,WEB,PROD_CATEGORY_COUNT,std_WEB,std_PROD_CATEGORY_COUNT,pcnt_m_casual_bottoms,pcnt_m_knits,pcnt_m_shirts,pcnt_m_suits,pcnt_w_denim,pcnt_w_dress,pcnt_w_knit_tops,pcnt_w_pants,pcnt_w_sweaters,pcnt_w_woven_tops,pcnt_m_prod,pcnt_w_prod,prop_m_prod,prop_f_prod,std_prop_f_prod,TIER,product_category_count,em_received_ty,dm_received_ty,std_product_cat_count,std_em_rcvd,std_dm_rcvd,days90,profile,is_redeemer,timeuntil_2,timeuntil_3,timeuntil_4,timeuntil_5,up_trans,std_timeuntil_2,std_timeuntil_3,std_timeuntil_4,std_timeuntil_5,std_up_trans,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,EDUC_YEARS,MARRIED,LENGTH_OF_RESIDENCE,std_EDUC_YEARS,std_LENGTH_OF_RESIDENCE
20.22,-20,0.336647142,101.1,5,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,1147,0.974890125,0.606,0.394,0,0,0.61,0.39,0,0,1.223872358,0.247332861,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0.675,0.325,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,6,0,-0.537703497,-1.283377661,-1.078954164,1,0,0,587,51,,,3,2.139484637,-0.469700192,,,0.076787774,0,0,0,0,0,0,0,0,1,18,1,14,1.04892557,0.009387289
20.248,-23.52,0.311052784,101.24,5,37,0.578438824,1,3,45k-65k,55,-0.443413637,2,618,-0.522215056,0.652,0,0,0.348,0.65,0,0,0.35,1.348539946,-0.834975019,-0.743819183,0.390462066,0,0,0.65,-0.305775062,2.505870294,1,0,5,-0.429593756,0.37366374,0,0,0,0,0,0,0.237,0,0.237,0,0,1,0,1,0.864570794,2,5,176,11,-0.165728714,0.859019876,1.430258206,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,18,1,26,1.04892557,1.247803131
20.296,-73.5,-0.052358015,101.48,5,17,-1.517910626,1,3,45k-65k,55,-0.443413637,2,355,-1.266522548,0,0.754,0.246,0,0,0.75,0.25,0,-0.677308354,1.246386288,-0.031691472,-0.666278948,0,0,0.25,-0.305775062,0.613782167,1,0,5,-0.429593756,0.37366374,0.148,0.217,0.334,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,5,107,4,-0.165728714,-0.010541477,-0.166513302,0,1,0,77,,,,2,-0.400786846,,,,-0.5575932,1,0,0,0,0,0,0,0,0,12,1,7,-1.580354536,-0.713021953
20.298,0,0.48206963,101.49,5,37,0.578438824,1,1,gt125k,135,1.97525394,2,640,-0.459953593,0,0,0.214,0.786,0,0,0.21,0.79,-0.677308354,-0.834975019,-0.145631906,1.718936484,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,1,153,0,-1.653627847,0.569166092,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,18,1,21,1.04892557,0.73179653
20.346,-25.43,0.297164936,101.73,5,45,1.416978603,1,2,45k-65k,55,-0.443413637,2,507,-0.836352439,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0,0,0.275,0,0,0,0,0,0,0.664,0.336,0.664,0.34,0.66,0.093701577,2,4,177,5,-0.537703497,0.871622215,0.061596913,1,1,0,,,,,1,,,,,-1.191974174,0,1,0,0,0,0,0,0,0,16,1,14,0.172498868,0.009387289
20.36,-65.98,0.002320841,101.8,5,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,544,-0.731639978,0.628,0.372,0,0,0.63,0.37,0,0,1.286206152,0.191829893,-0.743819183,-0.666278948,0,0,0.32,-0.305775062,0.944897589,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0.467,0,0,0,0,0.279,0,1,0,1,0.864570794,2,4,174,0,-0.537703497,0.833815199,-1.078954164,0,0,1,17,,,,2,-0.699642315,,,,-0.5575932,0,1,0,0,0,0,0,0,0,14,0,27,-0.703927834,1.351004451
20.38,0,0.48206963,101.9,5,37,0.578438824,1,2,gt125k,135,1.97525394,2,889,0.244732967,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.1,-0.305775062,-0.095750881,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0.235,0,0.47,0,0,1,0,1,0.864570794,2,7,178,4,0.578220853,0.884224553,-0.166513302,1,0,0,85,27,57,651,5,-0.360939451,-0.609414311,-0.396886996,3.603213664,1.345549722,0,0,0,0,0,1,0,0,0,18,1,11,1.04892557,-0.300216672
20.518,0,0.48206963,102.59,5,17,-1.517910626,1,2,gt125k,135,1.97525394,2,763,-0.111855413,0.521,0.479,0,0,0.52,0.48,0,0,0.943370286,0.497096218,-0.743819183,-0.666278948,0,0,0.29,-0.305775062,0.802990979,1,0,2,-0.429593756,-0.932638373,0,0.521,0.479,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,6,173,7,0.20624607,0.821212861,0.517817344,1,1,0,198,98,,,3,0.201905015,-0.196093375,,,0.076787774,1,0,0,0,0,0,0,0,0,14,1,4,-0.703927834,-1.022625913
20.524,0,0.48206963,102.62,5,37,0.578438824,1,2,gt125k,135,1.97525394,2,1007,0.578680815,0.806,0,0,0.194,0.81,0,0,0.19,1.847210297,-0.834975019,-0.743819183,-0.092619541,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0.566,0,0,0,0,0,0,0,0.194,0.806,0.194,0.81,0.19,-0.971911753,2,4,104,2,-0.537703497,-0.048348492,-0.622733733,0,0,0,38,,,,2,-0.595042901,,,,-0.5575932,1,0,0,0,0,0,0,0,0,16,1,21,0.172498868,0.73179653
20.708,-5.84,0.439606264,103.54,5,37,0.578438824,1,3,45k-65k,55,-0.443413637,2,1031,0.646602411,0.445,0.346,0,0.209,0.45,0.35,0,0.21,0.725202008,0.136326924,-0.743819183,-0.03223434,0.445,0.45,0.25,2.031783145,0.613782167,0.667,0.333,5,0.88252938,0.37366374,0,0,0.32,0,0,0,0,0.193,0.072,0.338,0.346,0.654,0.35,0.65,0.071028953,2,5,173,5,-0.165728714,0.821212861,0.061596913,0,0,0,81,161,,,3,-0.380863148,0.170656189,,,0.076787774,0,1,0,0,0,0,0,0,0,12,1,4,-1.580354536,-1.022625913
20.73,0,0.48206963,103.65,5,33,0.159168934,1,1,gt125k,135,1.97525394,2,1118,0.892818197,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,184,7,-0.537703497,0.959838584,0.517817344,1,1,1,43,46,57,119,5,-0.570138279,-0.4988073,-0.396886996,0.070275444,1.345549722,0,1,0,0,0,0,0,0,0,18,1,10,1.04892557,-0.403417992
20.73,0,0.48206963,103.65,5,37,0.578438824,1,1,gt125k,135,1.97525394,2,379,-1.198600951,0,0.191,0.809,0,0,0.19,0.81,0,-0.677308354,-0.307696821,1.563474599,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,1,169,4,-1.653627847,0.770803507,-0.166513302,0,0,0,,,,,1,,,,,-1.191974174,0,1,0,0,0,0,0,0,0,16,1,3,0.172498868,-1.125827233
20.738,-20.95,0.329739574,103.69,5,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,180,-1.761784186,0.865,0.135,0,0,0.87,0.14,0,0,2.034211678,-0.446454242,-0.743819183,-0.666278948,0,0,0.13,-0.305775062,0.046155728,1,0,3,-0.429593756,-0.497204335,0.385,0.615,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,106,2,-0.90967828,-0.023143815,-0.622733733,1,0,0,5,,,,2,-0.759413409,,,,-0.5575932,0,0,1,0,0,0,0,0,0,18,0,12,1.04892557,-0.197015352
20.806,0,0.48206963,104.03,5,37,0.578438824,1,1,gt125k,135,1.97525394,2,944,0.400386625,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0.403,0.213,0,0.384,0,1,0,1,0.864570794,2,3,178,10,-0.90967828,0.884224553,1.202147991,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,14,0,4,-0.703927834,-1.022625913
20.812,-32.4,0.246485199,104.06,5,17,-1.517910626,1,2, ,,,2,539,-0.74579031,0,0.39,0.61,0,0,0.39,0.61,0,-0.677308354,0.247332861,0.993772431,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0,0.39,0,0.466,0,0,1,0,1,0.864570794,2,4,177,5,-0.537703497,0.871622215,0.061596913,0,1,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,1,0,0,0,14,1,23,-0.703927834,0.93819917
20.838,-4.49,0.449422282,104.19,5,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,617,-0.525045123,0.048,0,0.952,0,0.05,0,0.95,0,-0.521473869,-0.834975019,1.962266117,-0.666278948,0.23,0.23,0.28,0.88897691,0.755688776,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0.77,0,0,0,0,1,0,1,0.864570794,2,3,97,0,-0.90967828,-0.136564862,-1.078954164,0,0,0,27,,,,2,-0.64983307,,,,-0.5575932,0,0,0,0,1,0,0,0,0,16,0,2,0.172498868,-1.229028553
20.86,0,0.48206963,104.3,5,37,0.578438824,1,3,gt125k,135,1.97525394,2,870,0.190961703,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.3,-0.305775062,0.850293183,1,0,5,-0.429593756,0.37366374,0,0,0,0,0,0,0,0.236,0.236,0.178,0.23,0.77,0.23,0.77,0.343100441,2,7,25,5,0.578220853,-1.04393323,0.061596913,1,0,0,13,540,,,3,-0.719566013,2.376974991,,,0.076787774,0,0,0,1,0,0,0,0,0,16,1,3,0.172498868,-1.125827233
20.95,-69.84,-0.0257457,104.75,5,38,0.683256296,1,2,45k-65k,55,-0.443413637,2,813,0.029647912,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.09,-0.305775062,-0.143053084,1,0,3,-0.429593756,-0.497204335,0,0.657,0.343,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,181,5,-0.90967828,0.922031569,0.061596913,1,1,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,18,1,27,1.04892557,1.351004451
20.978,-44.8,0.156323256,104.89,5,37,0.578438824,1,3,45k-65k,55,-0.443413637,2,637,-0.468443793,0.429,0,0,0.571,0.43,0,0,0.57,0.662868214,-0.834975019,-0.743819183,1.054699275,0,0,0.2,-0.305775062,0.377271151,1,0,5,-0.429593756,0.37366374,0,0,0,0,0,0,0.2,0,0,0.286,0,1,0,1,0.864570794,2,5,22,0,-0.165728714,-1.081740246,-1.078954164,1,0,0,517,,,,2,1.790819923,,,,-0.5575932,0,0,0,0,0,0,0,0,1,18,1,12,1.04892557,-0.197015352
21.136,-65.91,0.002829819,105.68,5,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,1232,1.215445778,0,0.471,0.34,0.189,0,0.47,0.34,0.19,-0.677308354,0.469344734,0.224674503,-0.092619541,0,0,0.04,-0.305775062,-0.3795641,1,0,2,-0.429593756,-0.932638373,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,171,12,-0.90967828,0.796008184,1.658368422,1,0,0,90,4,364,55,5,-0.336034828,-0.743307009,1.600737211,-0.35473968,1.345549722,1,0,0,0,0,0,0,0,0,16,1,10,0.172498868,-0.403417992
21.144,-15.94,0.366167907,105.72,5,37,0.578438824,1,4,45k-65k,55,-0.443413637,2,595,-0.587306586,0.241,0.759,0,0,0.24,0.76,0,0,0.070697172,1.274137772,-0.743819183,-0.666278948,0,0,0.17,-0.305775062,0.235364541,1,0,5,-0.429593756,0.37366374,0,0,0,0,0,0.264,0,0,0.17,0,0,1,0,1,0.864570794,2,5,175,2,-0.165728714,0.846417538,-0.622733733,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,12,0,39,-1.580354536,2.589420293
21.156,0,0.48206963,105.78,5,37,0.578438824,1,2, ,,,2,644,-0.448633327,0.528,0,0,0.472,0.53,0,0,0.47,0.974537183,-0.834975019,-0.743819183,0.752773271,0.528,0.53,0,2.447349049,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0.528,0,0.472,0,0,1,0,1,0.864570794,2,2,14,5,-1.281653063,-1.182558953,0.061596913,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,18,1,16,1.04892557,0.215789929
21.174,0,0.48206963,105.87,5,37,0.578438824,1,2,gt125k,135,1.97525394,2,392,-1.161810087,0,0,0.292,0.708,0,0,0.29,0.71,-0.677308354,-0.834975019,0.082248961,1.477395681,0,0,0.07,-0.305775062,-0.237657491,1,0,3,-0.429593756,-0.497204335,0,0.292,0.566,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,172,0,-0.90967828,0.808610523,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,0,1,18,1,12,1.04892557,-0.197015352
21.194,0,0.48206963,105.97,5,37,0.578438824,1, ,gt125k,135,1.97525394,2,514,-0.816541973,0.283,0.482,0,0.235,0.28,0.48,0,0.24,0.19536476,0.497096218,-0.743819183,0.058343461,0.283,0.28,0,1.1487056,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0.518,0.343,0,0.139,0,0,1,0,1,0.864570794,2,3,78,6,-0.90967828,-0.376009292,0.289707129,1,0,0,148,,,,2,-0.047141209,,,,-0.5575932,1,0,0,0,0,0,0,0,0,14,1,7,-0.703927834,-0.713021953
21.27,-10.5,0.405722824,106.35,5,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,350,-1.28067288,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.08,-0.305775062,-0.190355288,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0,0.233,0,0,0.282,0,1,0,1,0.864570794,2,4,174,0,-0.537703497,0.833815199,-1.078954164,1,0,0,305,,,,2,0.734863934,,,,-0.5575932,0,0,1,0,0,0,0,0,0,18,1,16,1.04892557,0.215789929
21.322,0,0.48206963,106.61,5,37,0.578438824,1,2,gt125k,135,1.97525394,2,492,-0.878803436,0.102,0.785,0,0.112,0.1,0.79,0,0.11,-0.365639385,1.357392225,-0.743819183,-0.334160344,0,0,0.11,-0.305775062,-0.048448678,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0,0.411,0.374,0.112,0,0.102,0.898,0.1,0.9,0.637844554,2,4,101,4,-0.537703497,-0.086155508,-0.166513302,0,0,0,193,,,,2,0.177000393,,,,-0.5575932,0,0,1,0,0,0,0,0,0,12,1,11,-1.580354536,-0.300216672
21.372,0,0.48206963,106.86,5,17,-1.517910626,1,2,gt125k,135,1.97525394,2,1198,1.119223517,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.36,-0.305775062,1.134106402,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0,0.281,0,0.112,0,1,0,1,0.864570794,2,8,179,9,0.950195636,0.896826892,0.974037775,1,1,0,119,23,605,,4,-0.191588018,-0.632699998,3.168904748,,0.711168748,1,0,0,0,0,0,0,0,0,18,0,27,1.04892557,1.351004451
21.42,0,0.48206963,107.1,5,37,0.578438824,1,1,gt125k,135,1.97525394,2,1042,0.677733142,0.279,0.582,0.139,0,0.28,0.58,0.14,0,0.19536476,0.774611059,-0.345027665,-0.666278948,0.279,0.28,0,1.1487056,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0.721,0,0,0.279,0,1,0,1,0.864570794,2,3,173,4,-0.90967828,0.821212861,-0.166513302,0,0,0,257,9,609,87,5,0.495779559,-0.714199901,3.194932425,-0.142232118,1.345549722,1,0,0,0,0,0,0,0,0,14,1,11,-0.703927834,-0.300216672
21.468,0,0.48206963,107.34,5,37,0.578438824,1,2,gt125k,135,1.97525394,2,687,-0.326940468,0,0.265,0.26,0.474,0,0.27,0.26,0.47,-0.677308354,-0.085684948,-0.003206364,0.752773271,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0.526,0.265,0,0,0.209,0,1,0,1,0.864570794,2,3,32,3,-0.90967828,-0.955716861,-0.394623518,1,0,0,548,,,,2,1.945228582,,,,-0.5575932,0,1,0,0,0,0,0,0,0,16,1,4,0.172498868,-1.022625913
21.514,0,0.48206963,107.57,5,37,0.578438824,1,1,gt125k,135,1.97525394,2,414,-1.099548624,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,1,145,0,-1.653627847,0.468347384,-1.078954164,1,1,0,8,,,,2,-0.744470635,,,,-0.5575932,0,0,1,0,0,0,0,0,0,16,1,15,0.172498868,0.112588609
21.538,-20,0.336647142,107.69,5,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,716,-0.244868539,0,0,0.629,0.371,0,0,0.63,0.37,-0.677308354,-0.834975019,1.050742647,0.450847267,0,0,0.17,-0.305775062,0.235364541,1,0,3,-0.429593756,-0.497204335,0,0.462,0,0,0,0,0,0,0.538,0,0.462,0.538,0.46,0.54,-0.178369912,2,3,0,0,-0.90967828,-1.358991692,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,1,0,16,0,26,0.172498868,1.247803131
21.582,0,0.48206963,107.91,5,37,0.578438824,1,2,gt125k,135,1.97525394,2,1345,1.535243294,0.129,0,0,0.871,0.13,0,0,0.87,-0.272138694,-0.834975019,-0.743819183,1.960477287,0,0,0.71,-0.305775062,2.789683514,1,0,3,-0.429593756,-0.497204335,0,0,0.5,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,175,7,-0.537703497,0.846417538,0.517817344,1,0,0,344,1,56,306,5,0.929119989,-0.760771274,-0.403393915,1.31211651,1.345549722,1,0,0,0,0,0,0,0,0,16,1,8,0.172498868,-0.609820632
21.656,-46.94,0.14076305,108.28,5,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,208,-1.682542324,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0.332,0.414,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,146,1,-0.537703497,0.480949723,-0.850843949,1,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,16,1,11,0.172498868,-0.300216672
21.848,-164.9,-0.716938788,109.24,5,37,0.578438824,1,3,25k-45k,35,-1.048080532,2,1065,0.742824672,0,0.219,0,0.781,0,0.22,0,0.78,-0.677308354,-0.224442369,-0.743819183,1.688743884,0,0,0,-0.305775062,-0.568772913,0.875,0.125,6,0.062944959,0.809097778,0,0.457,0.274,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,6,171,4,0.20624607,0.796008184,-0.166513302,0,0,0,217,544,22,1,5,0.29654258,2.400260677,-0.624629169,-0.713346191,1.345549722,1,0,0,0,0,0,0,0,0,18,0,10,1.04892557,-0.403417992
21.904,0,0.48206963,109.52,5,37,0.578438824,1,3,gt125k,135,1.97525394,2,646,-0.442973194,0.438,0.334,0,0.228,0.44,0.33,0,0.23,0.694035111,0.080823956,-0.743819183,0.028150861,0.438,0.44,0.11,1.979837407,-0.048448678,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0.438,0,0,0.198,0,0,1,0,1,0.864570794,2,4,172,0,-0.537703497,0.808610523,-1.078954164,0,0,0,89,,,,2,-0.341015753,,,,-0.5575932,0,0,0,0,0,1,0,0,0,18,1,21,1.04892557,0.73179653
21.918,-19.95,0.337010698,109.59,5,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,103,-1.979699307,0.818,0,0.182,0,0.82,0,0.18,0,1.878377194,-0.834975019,-0.231087231,-0.666278948,0.182,0.18,0,0.629248221,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,2,5,0,-1.281653063,-1.295979999,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,18,1,6,1.04892557,-0.816223273
21.938,-15.04,0.372711919,109.69,5,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,154,-1.835365915,0.544,0.456,0,0,0.54,0.46,0,0,1.00570408,0.44159325,-0.743819183,-0.666278948,0,0,0.09,-0.305775062,-0.143053084,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0.544,0,0,0,0,1,0,1,0.864570794,2,2,69,0,-1.281653063,-0.489430338,-1.078954164,1,0,0,3,,,,2,-0.769375258,,,,-0.5575932,1,0,0,0,0,0,0,0,0,12,1,12,-1.580354536,-0.197015352
21.938,0,0.48206963,109.69,5,37,0.578438824,1,2,gt125k,135,1.97525394,2,119,-1.934418243,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0.437,0.382,0,0,0.182,0,1,0,1,0.864570794,2,4,0,0,-0.537703497,-1.358991692,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,12,1,24,-1.580354536,1.04140049
21.95,-132.2,-0.479173019,109.75,5,37,0.578438824,1,2,25k-45k,35,-1.048080532,2,150,-1.846686181,-0.191,1.191,0,0,0.14,0.86,0,0,-0.240971797,1.551652613,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0.818,0,0,0.182,0,1,0,1,0.864570794,2,4,65,2,-0.537703497,-0.539839692,-0.622733733,0,0,0,26,93,,,3,-0.654813995,-0.225200483,,,0.076787774,0,0,0,0,0,1,0,0,0,14,1,18,-0.703927834,0.422192569
21.992,0,0.48206963,109.96,5,37,0.578438824,1,2,gt125k,135,1.97525394,2,448,-1.003326363,0.773,0,0,0.227,0.77,0,0,0.23,1.722542709,-0.834975019,-0.743819183,0.028150861,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0.408,0.093,0,0,0,0,1,0,1,0.864570794,2,3,0,0,-0.90967828,-1.358991692,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,0,1,0,0,0,0,0,0,0,16,1,9,0.172498868,-0.506619312
22.05,-184.53,-0.859670961,110.25,5,37,0.578438824,1,3,25k-45k,35,-1.048080532,2,895,0.261713366,0,0.09,0,0.91,0,0.09,0,0.91,-0.677308354,-0.585211662,-0.743819183,2.081247689,0,0,0,-0.305775062,-0.568772913,0.333,0.667,7,2.198592826,1.244531816,0,0,0,0,0,0.622,0.09,0,0,0,0,1,0,1,0.864570794,2,7,0,0,0.578220853,-1.358991692,-1.078954164,0,0,0,160,9,,,3,0.012629885,-0.714199901,,,0.076787774,1,0,0,0,0,0,0,0,0,14,1,4,-0.703927834,-1.022625913
22.108,-15,0.373002764,110.54,5,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,519,-0.802391641,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0,0.27,0.325,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,158,0,-0.537703497,0.632177784,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,16,1,5,0.172498868,-0.919424593
22.128,-20.9,0.33010313,110.64,5,17,-1.517910626, ,2,45k-65k,55,-0.443413637,2,914,0.315484629,0,0.621,0.379,0,0,0.62,0.38,0,-0.677308354,0.885616995,0.338614937,-0.666278948,0,0,0.12,-0.305775062,-0.001146475,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0.379,0,0,0,0,0,1,0,1,0.864570794,2,5,21,2,-0.165728714,-1.094342584,-0.622733733,0,1,0,161,,,,2,0.01761081,,,,-0.5575932,0,0,1,0,0,0,0,0,0,16,0,24,0.172498868,1.04140049
22.15,-73.84,-0.054830198,110.75,5,37,0.578438824,1,3,45k-65k,55,-0.443413637,2,1102,0.847537133,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.03,-0.305775062,-0.426866304,1,0,5,-0.429593756,0.37366374,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,10,171,7,1.694145203,0.796008184,0.517817344,1,0,0,21,80,332,,4,-0.679718617,-0.300878964,1.392515795,,0.711168748,1,0,0,0,0,0,0,0,0,12,1,6,-1.580354536,-0.816223273
22.178,0,0.48206963,110.89,5,37,0.578438824,1,2,gt125k,135,1.97525394,2,621,-0.513724857,0.162,0.838,0,0,0.16,0.84,0,0,-0.178638003,1.496149645,-0.743819183,-0.666278948,0,0,0.27,-0.305775062,0.708386573,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0.27,0.108,0,0,0.459,0.162,0.838,0.16,0.84,0.50180881,2,4,168,3,-0.537703497,0.758201169,-0.394623518,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,1,0,0,0,0,0,16,0,17,0.172498868,0.318991249
22.2,0,0.48206963,111,5,17,-1.517910626,2,2,gt125k,135,1.97525394,2,726,-0.216567874,0.442,0.18,0.378,0,0.44,0.18,0.38,0,0.694035111,-0.335448305,0.338614937,-0.666278948,0,0,0.32,-0.305775062,0.944897589,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0,0.086,0.558,0,0,0,1,0,1,0.864570794,2,4,174,3,-0.537703497,0.833815199,-0.394623518,0,1,0,10,85,53,,4,-0.734508786,-0.271771856,-0.422914673,,0.711168748,1,0,0,0,0,0,0,0,0,12,1,26,-1.580354536,1.247803131
22.236,-6.45,0.435170878,111.18,5,37,0.578438824,4,2,45k-65k,55,-0.443413637,2,823,0.057948577,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.2,-0.305775062,0.377271151,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0.431,0,0.332,0,0,0,0,1,0,1,0.864570794,2,5,173,5,-0.165728714,0.821212861,0.061596913,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,1,0,0,0,18,1,37,1.04892557,2.383017652
