PRICE,DISCOUNT_AMT,STD_DISCOUNT_AMT,AMT,QTY,age,std_age,educ,size_hh,income_cat,income_est,std_income_est,Min_TIER,TENURE,std_TENURE,sales_pcnt,spring_pcnt,fall_pcnt,holiday_pcnt,sales_prop,spring_prop,fall_prop,holiday_prop,std_sales_prop,std_spring_prop,std_fall_prop,std_holiday_prop,bts_pcnt,bts_prop,clearance_pcnt,std_bts_prop,std_clearance_pcnt,RETAIL,WEB,PROD_CATEGORY_COUNT,std_WEB,std_PROD_CATEGORY_COUNT,pcnt_m_casual_bottoms,pcnt_m_knits,pcnt_m_shirts,pcnt_m_suits,pcnt_w_denim,pcnt_w_dress,pcnt_w_knit_tops,pcnt_w_pants,pcnt_w_sweaters,pcnt_w_woven_tops,pcnt_m_prod,pcnt_w_prod,prop_m_prod,prop_f_prod,std_prop_f_prod,TIER,product_category_count,em_received_ty,dm_received_ty,std_product_cat_count,std_em_rcvd,std_dm_rcvd,days90,profile,is_redeemer,timeuntil_2,timeuntil_3,timeuntil_4,timeuntil_5,up_trans,std_timeuntil_2,std_timeuntil_3,std_timeuntil_4,std_timeuntil_5,std_up_trans,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,EDUC_YEARS,MARRIED,LENGTH_OF_RESIDENCE,std_EDUC_YEARS,std_LENGTH_OF_RESIDENCE,CLUSTER,DISTANCE
28.03066667,-69.95,-0.026545523,420.46,15,37,0.578438824,,4,45k-65k,55,-0.443413637,2,1035,0.657922677,0.086,0.38,0,0.535,0.09,0.38,0,0.53,-0.396806282,0.219581377,-0.743819183,0.933928873,0,0,0.24,-0.305775062,0.566479964,1,0,7,-0.429593756,1.244531816,0.076,0,0,0,0,0.086,0.123,0.308,0,0.348,0.076,0.924,0.08,0.92,0.683189802,2,9,184,7,1.322170419,0.959838584,0.517817344,0,0,0,357,10,55,324,5,0.993872007,-0.708378479,-0.409900834,1.431652014,1.345549722,1,0,0,0,0,0,0,0,0,16,1,26,0.172498868,1.247803131,3,2.5563332009
28.13333333,-227.19,-1.169857129,422,15,17,-1.517910626,3,4,25k-45k,35,-1.048080532,2,1118,0.892818197,0.454,0,0.099,0.447,0.45,0,0.1,0.45,0.725202008,-0.834975019,-0.458968099,0.69238807,0,0,0.12,-0.305775062,-0.001146475,1,0,8,-0.429593756,1.679965853,0,0,0,0,0.208,0.187,0.066,0.102,0.153,0.227,0,1,0,1,0.864570794,2,12,72,12,2.438094769,-0.451623323,1.658368422,1,1,1,22,19,25,18,5,-0.674737693,-0.655985685,-0.605108412,-0.600451549,1.345549722,0,1,0,0,0,0,0,0,0,14,0,6,-0.703927834,-0.816223273,6,2.4603623223
28.61133333,-45.96,0.147888752,429.17,15,17,-1.517910626,3,3,45k-65k,55,-0.443413637,2,904,0.287183964,0.112,0.205,0.474,0.209,0.11,0.21,0.47,0.21,-0.334472488,-0.252193853,0.594980913,-0.03223434,0,0,0.16,-0.305775062,0.188062338,1,0,7,-0.429593756,1.244531816,0,0,0,0,0,0.226,0.204,0.066,0.242,0.063,0,1,0,1,0.864570794,2,9,66,12,1.322170419,-0.527237354,1.658368422,0,1,1,20,76,1,33,5,-0.684699542,-0.324164651,-0.761274473,-0.500838629,1.345549722,0,0,1,0,0,0,0,0,0,16,1,8,0.172498868,-0.609820632,6,1.6828477707
28.98066667,-530.17,-3.372862409,434.71,15,17,-1.517910626,3,2,25k-45k,35,-1.048080532,2,667,-0.383541798,0,0.803,0.128,0.069,0,0.8,0.13,0.07,-0.677308354,1.385143709,-0.373512773,-0.454930746,0,0,0.22,-0.305775062,0.471875557,0.5,0.5,6,1.540561103,0.809097778,0.078,0.069,0.345,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,6,173,3,0.20624607,0.821212861,-0.394623518,0,0,0,177,198,,,3,0.097305601,0.386048789,,,0.076787774,1,0,0,0,0,0,0,0,0,18,1,19,1.04892557,0.525393889,5,4.3911867437
29.17,-139.18,-0.529925468,437.55,15,37,0.578438824,3,2,25k-45k,35,-1.048080532,2,1197,1.116393451,0,0,0.642,0.358,0,0,0.64,0.36,-0.677308354,-0.834975019,1.079227756,0.420654666,0.299,0.3,0.04,1.252597076,-0.3795641,0.833,0.167,6,0.228437967,0.809097778,0.303,0.206,0.297,0,0,0,0,0,0,0,0.863,0.137,0.86,0.14,-1.085274873,2,13,40,1,2.810069552,-0.854898153,-0.850843949,1,0,0,29,18,15,179,5,-0.639871221,-0.661807106,-0.670177604,0.468727123,1.345549722,0,0,0,1,0,0,0,0,0,14,1,11,-0.703927834,-0.300216672,6,2.5835711266
29.40733333,-182.49,-0.844837867,441.11,15,37,0.578438824,3,3,25k-45k,35,-1.048080532,2,667,-0.383541798,0.615,0,0.147,0.238,0.62,0,0.15,0.24,1.255039255,-0.834975019,-0.316542557,0.058343461,0.147,0.15,0.15,0.473411007,0.140760135,1,0,6,-0.429593756,0.809097778,0,0,0,0,0.181,0.068,0.047,0.545,0,0.159,0,1,0,1,0.864570794,2,6,185,11,0.20624607,0.972440922,1.430258206,0,0,0,2,3,14,142,5,-0.774356182,-0.749128431,-0.676684523,0.223015254,1.345549722,1,0,0,0,0,0,0,0,0,12,1,14,-1.580354536,0.009387289,3,2.0746800234
29.81666667,-234.95,-1.226281055,447.25,15,37,0.578438824,3,4,25k-45k,35,-1.048080532,2,855,0.148510706,0,0.911,0,0.089,0,0.91,0,0.09,-0.677308354,1.690410034,-0.743819183,-0.394545545,0,0,0.12,-0.305775062,-0.001146475,1,0,7,-0.429593756,1.244531816,0,0,0.321,0.283,0,0,0.087,0.089,0,0.187,0.604,0.396,0.6,0.4,-0.495786648,2,9,32,10,1.322170419,-0.955716861,1.202147991,1,0,0,2,20,133,80,5,-0.774356182,-0.650164263,0.097638866,-0.188718148,1.345549722,0,0,0,0,0,0,0,1,0,14,1,1,-0.703927834,-1.332229873,6,2.9261463887
29.988,-19.95,0.337010698,449.82,15,37,0.578438824,3,2,45k-65k,55,-0.443413637,2,674,-0.363731332,0,0.472,0.377,0.151,0,0.47,0.38,0.15,-0.677308354,0.469344734,0.338614937,-0.213389942,0,0,0.04,-0.305775062,-0.3795641,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0.177,0,0.492,0,0,0.33,0,1,0,1,0.864570794,2,4,240,0,-0.537703497,1.665569537,-1.078954164,0,0,0,106,,,,2,-0.256340037,,,,-0.5575932,1,0,0,0,0,0,0,0,0,16,1,5,0.172498868,-0.919424593,3,2.1991584457
30.162,-62.4,0.028351466,452.43,15,37,0.578438824,3,4,45k-65k,55,-0.443413637,2,343,-1.300483346,0.098,0,0.836,0.066,0.1,0,0.84,0.07,-0.365639385,-0.834975019,1.648929924,-0.454930746,0,0,0,-0.305775062,-0.568772913,1,0,8,-0.429593756,1.679965853,0,0,0,0,0,0,0,0.11,0,0.432,0,1,0,1,0.864570794,2,8,174,0,0.950195636,0.833815199,-1.078954164,1,0,0,1,1,27,34,5,-0.779337107,-0.760771274,-0.592094573,-0.494197768,1.345549722,0,0,0,0,0,0,0,0,1,16,0,4,0.172498868,-1.022625913,6,3.0601277728
30.25333333,0,0.48206963,453.8,15,37,0.578438824,3,2,gt125k,135,1.97525394,2,147,-1.855176381,0.167,0.833,0,0,0.17,0.83,0,0,-0.147471106,1.468398161,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0.106,0.275,0.087,0,0,0.532,0,1,0,1,0.864570794,2,4,2,2,-0.537703497,-1.333787015,-0.622733733,0,0,0,54,,,,2,-0.515348109,,,,-0.5575932,0,0,0,0,0,0,0,1,0,12,0,5,-1.580354536,-0.919424593,2,3.2630864975
30.276,-96.33,-0.218357786,454.14,15,37,0.578438824,3,3,45k-65k,55,-0.443413637,2,320,-1.365574875,0.023,0,0.164,0.813,0.02,0,0.16,0.81,-0.61497456,-0.834975019,-0.288057448,1.779321685,0,0,0,-0.305775062,-0.568772913,1,0,5,-0.429593756,0.37366374,0,0,0,0,0,0,0.069,0,0.507,0.329,0,1,0,1,0.864570794,2,5,184,7,-0.165728714,0.959838584,0.517817344,1,0,0,29,,,,2,-0.639871221,,,,-0.5575932,1,0,0,0,0,0,0,0,0,14,1,25,-0.703927834,1.14460181,3,2.7333625479
30.30933333,-149.9,-0.607871922,454.64,15,37,0.578438824,3,3,25k-45k,35,-1.048080532,2,1311,1.439021032,0.085,0.876,0.04,0,0.08,0.88,0.04,0,-0.427973179,1.607155582,-0.629878749,-0.666278948,0.04,0.04,0.07,-0.097992111,-0.237657491,1,0,5,-0.429593756,0.37366374,0,0.15,0,0,0.612,0,0.086,0,0,0.152,0.15,0.85,0.15,0.85,0.524481434,2,9,186,12,1.322170419,0.985043261,1.658368422,0,1,1,37,16,60,15,5,-0.600023825,-0.673449949,-0.377366238,-0.620374133,1.345549722,1,0,0,0,0,0,0,0,0,18,1,6,1.04892557,-0.816223273,3,3.0249621007
30.33133333,-20,0.336647142,454.97,15,17,-1.517910626,3,4,45k-65k,55,-0.443413637,2,901,0.278693765,0,0.161,0.482,0.357,0,0.16,0.48,0.36,-0.677308354,-0.390951273,0.623466021,0.420654666,0,0,0.02,-0.305775062,-0.474168507,1,0,7,-0.429593756,1.244531816,0,0,0,0,0,0,0.317,0,0.113,0.031,0,1,0,1,0.864570794,2,9,55,12,1.322170419,-0.665863077,1.658368422,1,1,1,65,14,33,8,5,-0.46055794,-0.685092793,-0.553053058,-0.666860162,1.345549722,0,0,0,1,0,0,0,0,0,16,1,13,0.172498868,-0.093814032,6,1.9542395837
30.35466667,-171.28,-0.763328562,455.32,15,37,0.578438824,3,3,25k-45k,35,-1.048080532,2,1156,1.000360724,0.181,0.595,0.223,0,0.18,0.6,0.22,0,-0.116304209,0.830114027,-0.117146798,-0.666278948,0,0,0.04,-0.305775062,-0.3795641,1,0,8,-0.429593756,1.679965853,0,0,0,0,0,0.16,0.204,0.131,0,0.247,0,1,0,1,0.864570794,2,11,204,12,2.066119986,1.211885353,1.658368422,1,0,0,144,23,285,1,5,-0.067064906,-0.632699998,1.086690591,-0.713346191,1.345549722,1,0,0,0,0,0,0,0,0,9,1,30,-2.894994589,1.660608411,6,2.6691232272
31.12333333,-191.1,-0.907442248,466.85,15,37,0.578438824,3,3,25k-45k,35,-1.048080532,2,927,0.352275494,0.423,0.577,0,0,0.42,0.58,0,0,0.631701317,0.774611059,-0.743819183,-0.666278948,0.141,0.14,0.07,0.421465269,-0.237657491,1,0,5,-0.429593756,0.37366374,0.392,0.287,0.234,0.087,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,7,171,12,0.578220853,0.796008184,1.658368422,0,0,1,28,180,60,392,5,-0.644852146,0.2812632,-0.377366238,1.883230583,1.345549722,1,0,0,0,0,0,0,0,0,18,1,23,1.04892557,0.93819917,3,2.7356882999
31.13466667,-31.42,0.253610901,467.02,15,37,0.578438824,3,3,45k-65k,55,-0.443413637,2,1143,0.963569859,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,5,-0.429593756,0.37366374,0.25,0,0.648,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,5,185,12,-0.165728714,0.972440922,1.658368422,0,0,0,449,2,71,,4,1.452117059,-0.754949852,-0.305790127,,0.711168748,1,0,0,0,0,0,0,0,0,14,0,45,-0.703927834,3.208628214,3,3.7115387917
31.29466667,-29.02,0.2710616,469.42,15,17,-1.517910626,3,4,45k-65k,55,-0.443413637,2,749,-0.151476344,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0.099,0.1,0,0.213682317,-0.568772913,1,0,9,-0.429593756,2.115399891,0,0,0,0,0,0.102,0.064,0.07,0,0.208,0,1,0,1,0.864570794,2,9,8,11,1.322170419,-1.258172984,1.430258206,1,1,1,287,,,,2,0.645207294,,,,-0.5575932,0,0,0,0,0,0,0,0,1,16,0,20,0.172498868,0.62859521,6,3.6887037357
31.40266667,-83.35,-0.123978591,471.04,15,37,0.578438824,3,,45k-65k,55,-0.443413637,2,371,-1.221241484,0.085,0.122,0.793,0,0.09,0.12,0.79,0,-0.396806282,-0.50195721,1.506504382,-0.666278948,0.085,0.09,0,0.161736579,-0.568772913,1,0,6,-0.429593756,0.809097778,0.534,0.127,0,0,0,0,0,0,0,0.198,0.662,0.338,0.66,0.34,-0.631822392,2,7,183,9,0.578220853,0.947236246,0.974037775,1,0,0,2,216,63,56,5,-0.774356182,0.490834379,-0.35784548,-0.348098819,1.345549722,1,0,0,0,0,0,0,0,0,18,1,6,1.04892557,-0.816223273,6,2.8518195937
31.572,-412.97,-2.520686626,473.58,15,36,0.473621351,3,3,25k-45k,35,-1.048080532,2,855,0.148510706,0,0.164,0.836,0,0,0.16,0.84,0,-0.677308354,-0.390951273,1.648929924,-0.666278948,0,0,0,-0.305775062,-0.568772913,0.167,0.833,6,2.852684239,0.809097778,0,0,0,0,0.737,0,0.116,0.063,0,0,0,1,0,1,0.864570794,2,8,179,4,0.950195636,0.896826892,-0.166513302,1,1,1,3,1,466,1,5,-0.769375258,-0.760771274,2.264442973,-0.713346191,1.345549722,0,0,0,0,0,0,0,0,1,9,1,37,-2.894994589,2.383017652,3,4.1906711503
31.78333333,0,0.48206963,476.75,15,37,0.578438824,3,2,gt125k,135,1.97525394,2,862,0.168321171,0.498,0.502,0,0,0.5,0.5,0,0,0.881036492,0.552599186,-0.743819183,-0.666278948,0,0,0.03,-0.305775062,-0.426866304,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0.302,0.378,0,0,0.125,0,1,0,1,0.864570794,2,5,7,12,-0.165728714,-1.270775322,1.658368422,1,0,0,22,7,341,376,5,-0.674737693,-0.725842744,1.451078068,1.776976802,1.345549722,1,0,0,0,0,0,0,0,0,18,1,5,1.04892557,-0.919424593,4,3.0064077846
31.86466667,-265.34,-1.447250526,477.97,15,17,-1.517910626,3,3,25k-45k,35,-1.048080532,2,1097,0.8333868,0.175,0.413,0.348,0.064,0.18,0.41,0.35,0.06,-0.116304209,0.302835829,0.253159612,-0.485123346,-0.217,0.22,0.31,0.837031172,0.897595386,0.833,0.167,10,0.228437967,2.550833929,0,0,0,0,0.201,0.126,0.236,0,0,0.128,0.064,0.936,0.06,0.94,0.72853505,2,16,7,12,3.925993902,-1.270775322,1.658368422,1,1,1,9,74,2,14,5,-0.739489711,-0.335807494,-0.754767554,-0.627014994,1.345549722,1,0,0,0,0,0,0,0,0,14,0,6,-0.703927834,-0.816223273,6,3.0032946299
32.21266667,-17.17,0.357224424,483.19,15,37,0.578438824,3,3,45k-65k,55,-0.443413637,2,581,-0.626927517,0,0.925,0.075,0,0,0.93,0.08,0,-0.677308354,1.745913002,-0.515938315,-0.666278948,0,0,0.05,-0.305775062,-0.332261897,1,0,6,-0.429593756,0.809097778,0,0,0,0,0.109,0.145,0.484,0,0,0.06,0,1,0,1,0.864570794,2,6,183,0,0.20624607,0.947236246,-1.078954164,0,0,0,147,8,,,3,-0.052122133,-0.720021323,,,0.076787774,0,0,0,0,0,1,0,0,0,9,1,23,-2.894994589,0.93819917,3,2.6039985591
32.24666667,-314.85,-1.807243897,483.7,15,17,-1.517910626,3,4,25k-45k,35,-1.048080532,2,413,-1.10237869,0,0.126,0.874,0,0,0.13,0.87,0,-0.677308354,-0.474205726,1.734385249,-0.666278948,0.81,0.81,0.11,3.901829712,-0.048448678,0.667,0.333,8,0.88252938,1.679965853,0.037,0,0,0,-0.051,0.863,0.051,0.111,0,0,0.063,0.937,0.06,0.94,0.72853505,2,8,174,9,0.950195636,0.833815199,0.974037775,1,1,1,12,24,2,6,5,-0.724546937,-0.626878576,-0.754767554,-0.680141885,1.345549722,0,0,1,0,0,0,0,0,0,16,1,28,0.172498868,1.454205771,6,3.2733720404
32.43466667,-6.45,0.435170878,486.52,15,37,0.578438824,3,4,45k-65k,55,-0.443413637,2,1316,1.453171365,0.939,0,0,0.061,0.94,0,0,0.06,2.252379957,-0.834975019,-0.743819183,-0.485123346,0,0,0.1,-0.305775062,-0.095750881,1,0,8,-0.429593756,1.679965853,0,0,0,0,0.281,0.062,0.174,0.101,0,0.185,0,1,0,1,0.864570794,2,9,16,0,1.322170419,-1.157354276,-1.078954164,0,0,0,153,,,,2,-0.022236586,,,,-0.5575932,0,0,1,0,0,0,0,0,0,16,1,19,0.172498868,0.525393889,6,3.2846500057
32.652,-190.52,-0.903224996,489.78,15,17,-1.517910626,3,4,25k-45k,35,-1.048080532,2,797,-0.015633152,0.373,0,0.279,0.348,0.37,0,0.28,0.35,0.475866832,-0.834975019,0.053763853,0.390462066,0,0,0.12,-0.305775062,-0.001146475,0.2,0.8,8,2.722654019,1.679965853,0,0,0,0,0,0,0.086,0.504,0.122,0.112,0,1,0,1,0.864570794,2,8,174,12,0.950195636,0.833815199,1.658368422,0,1,0,50,33,217,18,5,-0.535271807,-0.574485782,0.644220083,-0.600451549,1.345549722,1,0,0,0,0,0,0,0,0,16,1,10,0.172498868,-0.403417992,6,3.5307217244
32.89133333,-353.28,-2.086673208,493.37,15,17,-1.517910626,3,3,25k-45k,35,-1.048080532,2,1051,0.703203741,0,0.509,0.43,0.062,0,0.51,0.43,0.06,-0.677308354,0.58035067,0.481040479,-0.485123346,0.43,0.43,0,1.927891669,-0.568772913,0.571,0.429,7,1.260799113,1.244531816,0,0,0,0,0.202,0,0.187,0.142,0.061,0.061,0,1,0,1,0.864570794,2,9,175,12,1.322170419,0.846417538,1.658368422,0,1,1,144,78,37,127,5,-0.067064906,-0.312521808,-0.527025381,0.123402334,1.345549722,0,0,0,0,0,0,0,0,1,16,1,33,0.172498868,1.970212372,6,2.9823292046
33.14533333,-127.65,-0.446089403,497.18,15,37,0.578438824,3,2,25k-45k,35,-1.048080532,2,769,-0.094875014,0,0.192,0.29,0.519,0,0.19,0.29,0.52,-0.677308354,-0.307696821,0.082248961,0.903736273,0,0,0,-0.305775062,-0.568772913,0.429,0.571,10,1.820323093,2.550833929,0,0,0,0,0,0,0.11,0.07,0.211,0.238,0,1,0,1,0.864570794,2,10,6,9,1.694145203,-1.283377661,0.974037775,0,1,0,105,8,105,162,5,-0.261320961,-0.720021323,-0.084554872,0.35583248,1.345549722,1,0,0,0,0,0,0,0,0,18,1,21,1.04892557,0.73179653,6,3.4573901224
33.51066667,0,0.48206963,502.66,15,17,-1.517910626,1,3,gt125k,135,1.97525394,2,1148,0.977720192,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,0.333,0.667,6,2.198592826,0.809097778,0.373,0,0,0,0,0,0.147,0.155,0,0.173,0.379,0.621,0.38,0.62,0.003011081,2,9,8,12,1.322170419,-1.258172984,1.658368422,0,1,1,61,78,302,12,5,-0.480481638,-0.312521808,1.197308218,-0.640296717,1.345549722,0,0,1,0,0,0,0,0,0,16,1,8,0.172498868,-0.609820632,5,4.6131844569
33.57733333,-70,-0.02690908,503.66,15,37,0.578438824,2,3,45k-65k,55,-0.443413637,2,871,0.19379177,0.396,0.473,0,0.131,0.4,0.47,0,0.13,0.569367523,0.469344734,-0.743819183,-0.273775143,0,0,0,-0.305775062,-0.568772913,1,0,6,-0.429593756,0.809097778,0,0.131,0.396,0,0,0,0.176,0,0,0.099,0.527,0.473,0.53,0.47,-0.33707828,2,6,0,0,0.20624607,-1.358991692,-1.078954164,0,0,0,148,164,,,3,-0.047141209,0.188120454,,,0.076787774,0,0,1,0,0,0,0,0,0,12,0,12,-1.580354536,-0.197015352,6,2.4561978384
33.594,-115,-0.354109679,503.91,15,17,-1.517910626,1,4,45k-65k,55,-0.443413637,2,735,-0.191097275,0.354,0.368,0.277,0,0.35,0.37,0.28,0,0.413533038,0.191829893,0.053763853,-0.666278948,0,0,0.05,-0.305775062,-0.332261897,1,0,8,-0.429593756,1.679965853,0,0,0,0,0.168,0.159,0.038,0,0.335,0.18,0,1,0,1,0.864570794,2,8,9,12,0.950195636,-1.245570646,1.658368422,1,1,0,30,388,142,,4,-0.634890297,1.492118901,0.15620114,,0.711168748,1,0,0,0,0,0,0,0,0,18,1,2,1.04892557,-1.229028553,6,2.7176244663
33.86266667,-209.95,-1.044502944,507.94,15,37,0.578438824,,4,25k-45k,35,-1.048080532,2,1309,1.433360899,0.733,0,0,0.267,0.73,0,0,0.27,1.597875121,-0.834975019,-0.743819183,0.148921263,0,0,0.17,-0.305775062,0.235364541,1,0,7,-0.429593756,1.244531816,0.238,0.039,0.508,0.087,0,0,0,0,0,0,0.872,0.128,0.87,0.13,-1.107947497,2,8,10,0,0.950195636,-1.232968307,-1.078954164,1,0,0,262,52,56,1,5,0.520684182,-0.46387877,-0.403393915,-0.713346191,1.345549722,1,0,0,0,0,0,0,0,0,14,0,18,-0.703927834,0.422192569,6,3.051018009
34.588,-81.95,-0.113799017,518.82,15,37,0.578438824,3,4,45k-65k,55,-0.443413637,2,1135,0.940929327,0.177,0.119,0.484,0.219,0.18,0.12,0.48,0.22,-0.116304209,-0.50195721,0.623466021,-0.002041739,0.46,0.46,0.02,2.083728883,-0.474168507,1,0,8,-0.429593756,1.679965853,0,0,0,0,0.154,0.315,0.104,0,0.187,0.038,0,1,0,1,0.864570794,2,8,0,0,0.950195636,-1.358991692,-1.078954164,0,0,0,354,10,9,17,5,0.978929234,-0.708378479,-0.709219119,-0.60709241,1.345549722,1,0,0,0,0,0,0,0,0,18,1,11,1.04892557,-0.300216672,6,2.783647355
34.792,-281.7,-1.566206122,521.88,15,17,-1.517910626,3,4,25k-45k,35,-1.048080532,2,875,0.205112036,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,0.75,0.25,8,0.555483674,1.679965853,0,0,0.143,0,0,0.105,0,0,0,0,0.895,0.105,0.9,0.11,-1.153292745,2,8,180,11,0.950195636,0.90942923,1.430258206,0,1,0,405,,,,2,1.232956382,,,,-0.5575932,0,0,0,0,0,1,0,0,0,9,1,1,-2.894994589,-1.332229873,6,4.0109056881
35.13133333,-279.8,-1.552390985,526.97,15,37,0.578438824,1,4,25k-45k,35,-1.048080532,2,811,0.023987779,0,0,0.464,0.536,0,0,0.46,0.54,-0.677308354,-0.834975019,0.566495804,0.964121474,0,0,0.02,-0.305775062,-0.474168507,1,0,8,-0.429593756,1.679965853,0.36,0.076,0,0,0.126,0,0,0,0.205,0.054,0.492,0.508,0.49,0.51,-0.246387784,2,9,191,9,1.322170419,1.048054953,0.974037775,0,0,0,86,23,,,3,-0.355958526,-0.632699998,,,0.076787774,1,0,0,0,0,0,0,0,0,18,1,15,1.04892557,0.112588609,3,2.6382128001
35.50133333,-56.96,0.067906383,532.52,15,37,0.578438824,3,3,45k-65k,55,-0.443413637,2,823,0.057948577,0.281,0.187,0.428,0.104,0.28,0.19,0.43,0.1,0.19536476,-0.307696821,0.481040479,-0.364352944,0.187,0.19,0.05,0.681193959,-0.332261897,1,0,8,-0.429593756,1.679965853,0,0.058,0,0,0,0.263,0.226,0.028,0.054,0.075,0.317,0.683,0.32,0.68,0.139046825,2,8,88,12,0.950195636,-0.249985908,1.658368422,0,0,0,35,99,242,24,5,-0.609985674,-0.190271953,0.806893064,-0.560606381,1.345549722,0,0,0,0,0,0,0,0,1,16,1,8,0.172498868,-0.609820632,6,1.6764094009
36.34533333,-490.83,-3.086816374,545.18,15,48,1.731431021,3,4,25k-45k,35,-1.048080532,2,914,0.315484629,0.335,0.109,0.038,0.517,0.34,0.11,0.04,0.52,0.382366141,-0.529708694,-0.629878749,0.903736273,0,0,0.03,-0.305775062,-0.426866304,0.5,0.5,8,1.540561103,1.679965853,0.046,0.027,0.124,0.521,0,0,0,0.166,0,0.084,0.75,0.25,0.75,0.25,-0.835876009,2,10,183,12,1.694145203,0.947236246,1.658368422,1,1,0,59,34,150,3,5,-0.490443487,-0.56866436,0.208256493,-0.700064469,1.345549722,0,0,0,1,0,0,0,0,0,14,1,12,-0.703927834,-0.197015352,3,3.9189157204
36.35333333,-59.95,0.046165721,545.3,15,17,-1.517910626,4,4,45k-65k,55,-0.443413637,2,648,-0.437313061,0.066,0.176,0.535,0.223,0.07,0.18,0.54,0.22,-0.459140075,-0.335448305,0.794376672,-0.002041739,0,0,0,-0.305775062,-0.568772913,0.5,0.5,8,1.540561103,1.679965853,0,0,0.146,0,0,0,0.07,0.092,0,0.289,0.161,0.839,0.16,0.84,0.50180881,2,8,4,11,0.950195636,-1.308582338,1.430258206,0,1,0,97,113,,,3,-0.301168357,-0.10877205,,,0.076787774,0,0,1,0,0,0,0,0,0,14,1,8,-0.703927834,-0.609820632,6,2.7884662856
36.47133333,-20,0.336647142,547.07,15,37,0.578438824,,4,45k-65k,55,-0.443413637,2,1311,1.439021032,0.055,0.62,0.325,0,0.06,0.62,0.33,0,-0.490306972,0.885616995,0.196189395,-0.666278948,0,0,0.01,-0.305775062,-0.52147071,1,0,9,-0.429593756,2.115399891,0,0,0,0,0.175,0,0.339,0.077,0,0.336,0,1,0,1,0.864570794,2,10,10,0,1.694145203,-1.232968307,-1.078954164,0,0,1,327,3,1,206,5,0.844444273,-0.749128431,-0.761274473,0.648030378,1.345549722,1,0,0,0,0,0,0,0,0,18,1,7,1.04892557,-0.713021953,6,3.2238650909
36.62733333,-347.22,-2.042610194,549.41,15,17,-1.517910626,3,3,25k-45k,35,-1.048080532,2,1247,1.257896776,0.096,0,0,0.904,0.1,0,0,0.9,-0.365639385,-0.834975019,-0.743819183,2.051055089,0,0,0,-0.305775062,-0.568772913,0.889,0.111,6,0.007780623,0.809097778,0.428,0.152,0.127,0.096,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,6,172,6,0.20624607,0.808610523,0.289707129,1,1,0,1,1,3,170,5,-0.779337107,-0.760771274,-0.748260635,0.408959371,1.345549722,0,0,0,0,0,1,0,0,0,16,1,4,0.172498868,-1.022625913,6,3.9117188805
37.01933333,-88.35,-0.160334213,555.29,15,37,0.578438824,3,3,45k-65k,55,-0.443413637,2,1107,0.861687465,0.258,0.482,0.26,0,0.26,0.48,0.26,0,0.133030966,0.497096218,-0.003206364,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,7,-0.429593756,1.244531816,0,0,0,0,0,0,0.144,0.042,0.261,0.218,0,1,0,1,0.864570794,2,9,171,12,1.322170419,0.796008184,1.658368422,0,0,0,12,39,338,1,5,-0.724546937,-0.539557252,1.431557311,-0.713346191,1.345549722,1,0,0,0,0,0,0,0,0,16,1,41,0.172498868,2.795822933,6,2.2057727479
37.094,-346.5,-2.037374985,556.41,15,17,-1.517910626,3,4,25k-45k,35,-1.048080532,2,967,0.465478154,0,0.197,0.408,0.394,0,0.2,0.41,0.39,-0.677308354,-0.279945337,0.424070262,0.511232468,0,0,0,-0.305775062,-0.568772913,1,0,10,-0.429593756,2.550833929,0,0.045,0.255,-0.066,0.072,0,0.063,0,0.108,0,0.713,0.287,0.71,0.29,-0.745185512,2,12,100,12,2.438094769,-0.098757846,1.658368422,1,1,1,13,15,27,47,5,-0.719566013,-0.679271371,-0.592094573,-0.407866571,1.345549722,0,0,0,0,0,1,0,0,0,9,1,12,-2.894994589,-0.197015352,6,2.9689118549
