PRICE,DISCOUNT_AMT,AMT,QTY,age,educ,size_hh,income_cat,income_est,Min_TIER,TENURE,sales_prop,spring_prop,fall_prop,holiday_prop,bts_prop,clearance_pcnt,RETAIL,WEB,PROD_CATEGORY_COUNT,pcnt_m_casual_bottoms,pcnt_m_knits,pcnt_m_shirts,pcnt_m_suits,pcnt_w_denim,pcnt_w_dress,pcnt_w_knit_tops,pcnt_w_pants,pcnt_w_sweaters,pcnt_w_woven_tops,prop_m_prod,prop_f_prod,TIER,product_category_count,em_received_ty,dm_received_ty,days90,profile,is_redeemer,timeuntil_2,timeuntil_3,timeuntil_4,timeuntil_5,up_trans,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,EDUC_YEARS,MARRIED,LENGTH_OF_RESIDENCE,CLUSTER,DISTANCE
30.00615385,0,390.08,13,37,3,,gt125k,135,2,714,0,0.15,0.85,0,0,0.05,1,0,7,0,0,0,0,0.172,0.154,0.086,0.202,0.077,0.233,0,1,2,7,174,12,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,0,19,2,3.671756897
36.48384615,-153.02,474.29,13,37,3,3,25k-45k,35,2,497,0,0.47,0.53,0,0,0,1,0,6,0,0,0,0,0.517,0,0.089,0.084,0.107,0.202,0,1,2,6,15,10,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,18,1,12,2,2.894746097
18.24,-9.95,255.36,14,17,2,3,45k-65k,55,2,218,0,0.83,0.18,0,0.18,0,1,0,6,0,0,0,0,0,0.141,0.152,0,0.22,0.094,0,1,2,6,160,2,1,0,0,89,,,,2,1,0,0,0,0,0,0,0,0,18,1,25,2,3.176275898
30.79357143,-91.7,431.11,14,37,3,4,45k-65k,55,2,427,1,0,0,0,0,0.05,1,0,7,0,0,0,0,0,0,0.22,0.113,0,0.457,0,1,2,7,98,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,2,2,2.959255132
39.36,-69.95,551.04,14,37,1,3,45k-65k,55,2,645,0,0.74,0,0.26,0,0.05,0.667,0.333,6,0,0,0,0,0,0,0.054,0,0.138,0.576,0,1,2,7,0,0,0,1,0,47,,,,2,1,0,0,0,0,0,0,0,0,16,1,2,2,2.816917392
15.58266667,-59.85,233.74,15,37,2,2,45k-65k,55,2,686,0.62,0,0.38,0,0,0.04,1,0,4,0,0,0,0,0,0,0.851,0,0,0,0.11,0.89,2,4,12,1,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,13,2,2.204367808
22.41,-152.35,336.15,15,37,3,2,25k-45k,35,2,203,0.25,0.75,0,0,0,0,1,0,5,0,0,0,0,0.357,0,0.357,0.246,0,0,0,1,2,5,81,2,1,0,0,19,,,,2,0,0,0,0,0,0,0,0,1,18,1,8,2,2.947430733
27.092,-30,406.38,15,37,3,3,45k-65k,55,2,218,0.39,0.61,0,0,0,0,1,0,6,0,0,0,0,0,0,0.15,0.221,0.074,0.286,0,1,2,6,159,4,0,0,1,,,,,1,1,0,0,0,0,0,0,0,0,16,0,7,2,2.801972141
30.25333333,0,453.8,15,37,3,2,gt125k,135,2,147,0.17,0.83,0,0,0,0,1,0,4,0,0,0,0,0.106,0.275,0.087,0,0,0.532,0,1,2,4,2,2,0,0,0,54,,,,2,0,0,0,0,0,0,0,1,0,12,0,5,2,3.263086498
21.020625,-59.29,336.33,16,37,3,3,45k-65k,55,2,100,1,0,0,0,0,0.06,1,0,5,0,0,0,0,0,0.119,0.556,0,0,0.269,0,1,2,5,4,0,1,0,1,,,,,1,0,0,0,0,0,0,0,0,1,18,1,18,2,3.211081763
22.9475,0,367.16,16,17,2,3,gt125k,135,2,672,0,0,0.75,0.25,0,0.04,1,0,5,0,0,0,0,0.261,0.147,0.23,0,0.272,0.09,0,1,2,5,24,11,0,1,0,241,,,,2,0,0,1,0,0,0,0,0,0,18,1,22,2,3.520623264
15.03294118,-24.9,255.56,17,17,2,3,45k-65k,55,2,1002,0,0.55,0,0.45,0,0.04,1,0,5,0,0,0,0,0,0,0.244,0,0,0.117,0.41,0.6,2,5,29,5,1,1,0,4,522,,,3,0,1,0,0,0,0,0,0,0,16,0,15,2,2.886188618
21.99941177,-63.35,373.99,17,37,3,3,45k-65k,55,2,175,0.54,0.46,0,0,0,0,1,0,5,0,0,0,0,0,0,0.554,0.085,0,0.2,0,1,2,5,104,0,1,0,0,58,,,,2,0,0,0,0,0,1,0,0,0,16,1,2,2,2.437525409
25.40352941,-79.95,431.86,17,43,3,3,45k-65k,55,2,230,0,0.63,0.37,0,0.37,0.04,1,0,5,0,0,0,0,0.675,0,0.051,0,0,0.241,0,1,2,5,103,4,0,1,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,7,2,2.604819075
29.41058824,0,499.98,17,17,3,2,gt125k,135,2,778,0,0,1,0,0,0.03,1,0,6,0,0,0,0,0.096,0.072,0.185,0.168,0.132,0.347,0,1,2,6,20,8,0,1,0,,,,,1,0,0,1,0,0,0,0,0,0,18,0,22,2,4.135544655
24.3455,0,486.91,20,37,3,3,gt125k,135,2,477,0.19,0.81,0,0,0,0,1,0,6,0,0,0,0,0,0.098,0.095,0.25,0,0.401,0,1,2,6,157,7,0,0,0,57,,,,2,1,0,0,0,0,0,0,0,0,12,1,10,2,3.00187904
19.23238095,-41.86,403.88,21,37,3,1,45k-65k,55,2,747,0,0,1,0,0,0,0.8,0.2,2,0,0,0,0,0,0,0.963,0,0,0,0,1,2,2,174,7,1,0,0,20,698,25,,4,1,0,0,0,0,0,0,0,0,18,1,4,2,3.483971779
16.36153846,-397,425.4,26,37,3,3,25k-45k,35,2,467,0.77,0,0,0.23,0,0,1,0,5,0,0,0,0,0,0,0,0.772,0,0,0.03,0.97,2,5,0,0,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,14,2,4.141724132
22.74,-21.45,181.92,8,37,2,3,45k-65k,55,2,200,0.31,0.69,0,0,0,0.12,1,0,6,0.115,0,0,0,0,0,0.154,0.329,0,0,0.31,0.69,2,6,134,0,1,0,0,39,,,,2,0,0,1,0,0,0,0,0,0,16,1,0,2,2.657121628
48.324,-30,241.62,5,37,2,2,45k-65k,55,2,1030,0,0.45,0.55,0,0,0,1,0,4,0.149,0,0,0,0.657,0,0,0.195,0,0,0.15,0.85,2,5,173,11,0,0,0,133,,,,2,0,1,0,0,0,0,0,0,0,16,1,8,2,1.97669343
26.195,-19.95,209.56,8,37,2,4,45k-65k,55,2,529,0,0.71,0,0.29,0,0,1,0,7,0.167,0,0,0,0,0,0,0,0.238,0.309,0.17,0.83,2,7,9,7,0,0,0,,,,,1,0,0,0,0,0,0,0,0,1,9,1,2,2,2.815868844
34.03777778,-19.95,306.34,9,17,3,2,45k-65k,55,2,586,0.38,0.62,0,0,0,0,1,0,6,0.183,0,0,0,0,0,0.078,0.196,0,0.469,0.18,0.82,2,8,175,11,0,1,0,427,,,,2,0,0,0,0,0,1,0,0,0,12,1,12,2,3.055685634
35.58,0,142.32,4,17,2,2,gt125k,135,2,1007,0,1,0,0,0,0,1,0,3,0.215,0,0,0,0,0.575,0.21,0,0,0,0.22,0.79,2,4,175,6,1,1,0,418,375,,,3,0,0,0,0,0,0,0,0,1,16,1,47,2,3.804768367
50.925,-11.98,203.7,4,37,,3,45k-65k,55,2,1169,0,0,1,0,0,0,1,0,5,0.235,0,0,0,0.235,0.265,0,0,0,0,0.24,0.77,2,7,101,0,1,0,0,69,,,,2,0,1,0,0,0,0,0,0,0,16,1,8,2,3.198353776
41.3,-60,206.5,5,37,2,3,45k-65k,55,2,440,0.68,0.32,0,0,0,0,1,0,5,0.242,0,0,0,0.242,0,0.386,0,0,0,0.24,0.76,2,5,173,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,8,2,2.251382886
25.26333333,-25,75.79,3,54,1,2,45k-65k,55,2,1163,0,0.28,0.72,0,0,0.28,1,0,4,0.277,0,0,0,0,0,0,0,0.452,0,0.28,0.72,2,4,6,0,0,1,0,112,,,,2,0,0,0,0,1,0,0,0,0,14,0,8,2,3.557489878
18.445,0,36.89,2,17,1,2,65k-85k,75,2,897,0,0,1,0,0,0.14,1,0,2,0.325,0,0,0,0,0,0,0,0,0,1,0,2,6,177,3,0,1,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,5,2,3.950348797
26.705,-29.9,106.82,4,37,1,3,45k-65k,55,2,667,0.72,0,0,0.28,0,0,1,0,5,0.327,0,0,0,0,0,0.093,0.393,0,0.187,0.33,0.67,2,5,50,0,0,0,0,,,,,1,0,1,0,0,0,0,0,0,0,14,0,19,2,2.312190764
50.17,-89.9,351.19,7,17,3,3,45k-65k,55,2,227,0.33,0.67,0,0,0,0,1,0,6,0.327,0,0,0,0.364,0.053,0,0.171,0,0,0.33,0.67,2,6,102,4,1,1,0,114,,,,2,1,0,0,0,0,0,0,0,0,12,0,8,2,2.950639195
42.6075,0,170.43,4,37,2,2,gt125k,135,2,516,0,1,0,0,0,0.04,1,0,3,0.351,0,0,0,0,0,0,0,0,0,0.93,0.07,2,3,7,12,1,0,0,,,,,1,0,0,1,0,0,0,0,0,0,18,1,24,2,3.398199583
28.67,-80.3,286.7,10,37,3,3,45k-65k,55,2,1029,0.66,0,0.14,0.2,0.14,0,0.8,0.2,5,0.366,0,0,0,0,0,0,0.122,0,0.174,0.37,0.63,2,9,25,4,1,0,1,11,603,105,212,5,0,0,0,1,0,0,0,0,0,16,1,15,2,3.219388988
35.27666667,-39.95,105.83,3,37,1,2,45k-65k,55,2,1017,0,0,0,1,0,0,0.5,0.5,4,0.382,0,0,0,0.382,0,0,0,0.236,0,0.38,0.62,2,5,144,0,1,0,0,2,712,14,,4,0,1,0,0,0,0,0,0,0,16,1,16,2,4.298340498
36.25,-20,217.5,6,37,2,2,45k-65k,55,2,504,0,0.27,0.73,0,0.73,0,1,0,3,0.405,0,0,0,0,0,0,0,0,0,1,0,2,3,171,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,4,2,2.954966667
28.572,0,142.86,5,37,2,2,gt125k,135,2,834,0,0,1,0,0,0,1,0,4,0.412,0,0,0,0,0,0.279,0,0,0,0.41,0.59,2,7,9,6,0,0,0,,,,,1,0,0,0,0,0,1,0,0,0,12,1,17,2,3.601666903
97.4,-71.2,194.8,2,37,2,2,45k-65k,55,2,865,0,0,1,0,0,0,1,0,3,0.452,0,0,0,0,0,0,0,0,0,1,0,2,4,15,9,0,0,0,10,,,,2,1,0,0,0,0,0,0,0,0,14,1,3,2,3.526725681
31.1625,-14.95,124.65,4,37,2,2,45k-65k,55,2,802,0,1,0,0,0,0,1,0,4,0.481,0,0,0,0,0,0,0,0,0,1,0,2,5,17,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,14,1,23,2,2.956170618
58.1875,-64.95,232.75,4,17,2,2,45k-65k,55,2,520,1,0,0,0,0,0,1,0,3,0.528,0,0,0,0,0,0,0,0,0,1,0,2,3,112,0,1,1,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,15,2,3.183333983
71.2,-25,213.6,3,45,2,2,45k-65k,55,2,1212,0,1,0,0,0,0,1,0,3,0.561,0,0,0,0,0,0,0,0,0,1,0,2,3,4,4,0,0,0,71,,,,2,1,0,0,0,0,0,0,0,0,14,1,16,2,3.433033972
35.975,0,143.9,4,17,2,2,gt125k,135,2,1295,0,0.88,0.13,0,0,0.09,1,0,3,0.583,0,0,0,0.292,0.125,0,0,0,0,0.58,0.42,2,5,171,2,1,1,0,57,1072,123,,4,0,0,1,0,0,0,0,0,0,18,0,24,2,4.480473632
24.96,0,99.84,4,37,1,2,gt125k,135,2,158,0,1,0,0,0,0,1,0,2,0.6,0,0,0,0,0,0,0,0,0,0.6,0.4,2,2,82,2,1,0,0,,,,,1,1,0,0,0,0,0,0,0,0,14,1,3,2,3.379793112
34.42,-2.99,68.84,2,37,1,1,45k-65k,55,2,647,0,0.61,0,0.39,0,0,1,0,3,0.609,0,0,0,0,0,0,0.391,0,0,0.61,0.39,2,3,170,6,0,0,0,,,,,1,0,0,0,1,0,0,0,0,0,12,0,2,2,2.231043479
39.934,-90,399.34,10,37,3,3,45k-65k,55,2,224,0.25,0.75,0,0,0,0,1,0,5,0.616,0,0,0,0,0,0,0,0,0,1,0,2,5,163,0,1,0,1,52,,,,2,0,0,0,0,0,0,0,0,1,18,1,3,2,3.119911415
28.48,0,56.96,2,37,1,2,85k-115,105,2,1217,0,0,1,0,0,0.1,1,0,2,0.737,0,0,0,0,0,0,0,0,0.263,0.74,0.26,2,4,14,2,1,0,0,18,876,,,3,1,0,0,0,0,0,0,0,0,16,1,6,2,3.831965436
51.45,-25,102.9,2,17,1,1,45k-65k,55,2,1083,0,1,0,0,0,0,1,0,3,0.766,0,0,0,0.234,0,0,0,0,0,0.77,0.23,2,4,181,11,0,1,0,12,444,,,3,1,0,0,0,0,0,0,0,0,12,1,0,2,3.399227484
18.61142857,-17.9,130.28,7,37,2,2,45k-65k,55,2,228,0,1,0,0,0,0,1,0,4,0.767,0,0,0,0,0,0,0,0,0,0.92,0.08,2,4,93,0,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,12,1,32,2,3.103468232
55.45,0,110.9,2,37,1,2,gt125k,135,2,1086,0,1,0,0,0,0,1,0,2,0.794,0,0,0,0,0,0,0,0,0,1,0,2,6,148,1,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,24,2,3.50205239
25.08666667,0,150.52,6,37,1,2,gt125k,135,2,1208,0,1,0,0,0,0,1,0,2,0.796,0,0,0,0,0,0.204,0,0,0,0.8,0.2,2,2,16,0,1,0,0,,,,,1,0,0,0,0,0,0,0,1,0,16,1,17,2,3.473164685
21.86714286,-64.26,153.07,7,37,1,2,45k-65k,55,2,203,0,1,0,0,0,0,1,0,3,0.834,0,0,0,0,0,0,0,0,0,1,0,2,3,138,2,1,0,0,8,,,,2,0,0,0,0,0,0,0,1,0,12,1,37,2,3.237710913
26.21625,-5,209.73,8,37,2,2,45k-65k,55,2,122,0.36,0.64,0,0,0,0.02,1,0,4,0.871,0,0,0,0,0.105,0,0,0,0,0.87,0.13,2,4,22,1,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,0,2,2.993198002
24.95,0,24.95,1,37,1,1,65k-85k,75,2,225,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,165,0,1,0,0,,,,,1,0,0,0,0,0,0,0,0,1,18,1,7,2,3.305185804
29.97,0,29.97,1,17,1,1,65k-85k,75,2,888,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,3,9,2,0,1,0,,,,,1,0,0,0,0,0,0,0,1,0,12,1,11,2,3.443083041
35.94,0,35.94,1,37,1,1,65k-85k,75,2,1153,0,1,0,0,0,0.06,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,5,9,0,0,1,0,28,477,,,3,0,0,0,0,0,0,0,1,0,12,1,6,2,3.283299803
49.9,0,49.9,1,37,1,1,85k-115,105,2,1216,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,4,35,0,0,0,0,,,,,1,0,0,0,1,0,0,0,0,0,16,1,26,2,3.348365898
49.9,0,49.9,1,37,1,2,85k-115,105,2,1284,1,0,0,0,0.2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,8,9,10,1,0,0,303,524,31,,4,0,0,0,1,0,0,0,0,0,12,1,22,2,3.546307623
50.11,-86.27,50.11,1,37,3,2,45k-65k,55,2,1145,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,0,0,5,,,,2,1,0,0,0,0,0,0,0,0,18,1,11,2,3.767543122
64.9,-15,64.9,1,37,1,2,45k-65k,55,2,950,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,3,168,5,0,0,0,11,636,,,3,0,1,0,0,0,0,0,0,0,18,1,11,2,4.032071325
54.9,-40,109.8,2,37,1,2,45k-65k,55,2,1056,0,0,1,0,0,0.18,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,5,171,6,0,0,0,119,,,,2,0,0,1,0,0,0,0,0,0,14,1,11,2,3.624769477
31.15,-155,124.6,4,37,2,2,25k-45k,35,2,974,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,3,170,2,0,0,0,,,,,1,0,1,0,0,0,0,0,0,0,18,1,4,2,3.992610904
50.91,-65,203.64,4,17,,2,45k-65k,55,2,468,0.51,0,0.5,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,2,171,6,0,1,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,8,2,3.431484324
68,-70,68,1,37,1,2,45k-65k,55,2,652,0,1,0,0,0,0,1,0,3,2.028,0,0,0,0,0,0,0,0,0,1,0,2,3,10,4,0,0,0,2,,,,2,0,1,0,0,0,0,0,0,0,16,1,13,2,2.958965588
27.84384615,-90,361.97,13,37,3,3,45k-65k,55,2,743,0.28,0.34,0.39,0,0,0.06,1,0,6,0,0.039,0,0,0.396,0,0.229,0.149,0,0,0.04,0.96,2,6,19,1,0,0,0,74,,,,2,0,0,0,0,0,0,0,0,1,18,1,6,2,2.138614996
20.21375,-307.23,323.42,16,37,3,,25k-45k,35,2,880,0,0,1,0,0.39,0.06,1,0,7,0,0.043,0,0,0,0,0.304,0.145,0.332,0.12,0.04,0.96,2,8,4,7,0,1,0,84,651,,,3,0,1,0,0,0,0,0,0,0,16,0,2,2,4.23117725
56.9225,0,227.69,4,37,2,2,gt125k,135,2,946,1,0,0,0,0,0.07,1,0,3,0,0.079,0,0,0.702,0,0,0,0,0.219,0.08,0.92,2,5,24,10,0,0,0,302,586,,,3,0,0,0,0,0,1,0,0,0,14,1,22,2,2.821077919
37.21416667,-10,446.57,12,37,1,4,45k-65k,55,2,716,0,0,1,0,0,0,1,0,7,0,0.08,0,0,0,0.402,0.257,0.067,0,0.138,0.08,0.92,2,7,179,10,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,14,1,3,2,3.687121062
24.358,0,121.79,5,37,2,2,gt125k,135,2,106,1,0,0,0,0,0,1,0,3,0,0.082,0,0,0,0,0.681,0,0,0,0.08,0.92,2,3,5,0,1,0,0,,,,,1,0,0,0,0,0,0,0,0,1,16,1,3,2,3.47135133
26.58125,0,212.65,8,37,3,3,gt125k,135,2,473,0.24,0,0.77,0,0,0,1,0,6,0,0.087,0,0,0,0,0.186,0.188,0,0.452,0.09,0.91,2,6,101,6,0,0,0,1,,,,2,1,0,0,0,0,0,0,0,0,16,1,6,2,3.335293359
21.93,-53,131.58,6,37,2,2,45k-65k,55,2,1310,0,0,1,0,0,0.06,1,0,4,0.606,0.091,0,0,0,0,0,0,0,0,1,0,2,6,25,7,0,0,0,1,,,,2,1,0,0,0,0,0,0,0,0,18,1,4,2,3.852824474
20.493125,-294.69,327.89,16,17,3,5,25k-45k,35,2,1027,0.09,0.87,0.04,0,0.04,0,1,0,11,0,0.094,0,0,0.39,0,0.09,0.115,0,0.013,0.25,0.75,2,12,182,3,1,1,1,20,807,9,86,5,0,1,0,0,0,0,0,0,0,14,0,15,2,5.446918747
35.416,-34.6,177.08,5,37,2,3,45k-65k,55,2,622,0.18,0,0.82,0,0,0.1,1,0,5,0,0.102,0,0,0.225,0,0,0,0.592,0,0.18,0.82,2,5,11,0,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,12,2,2.904564076
21.72058824,0,369.25,17,37,2,4,gt125k,135,2,423,0.45,0.55,0,0,0.45,0.05,1,0,7,0.273,0.105,0,0,0,0,0.193,0,0.191,0.041,0.38,0.62,2,7,0,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,18,2,3.265718689
60.45,-14.95,423.15,7,37,3,3,45k-65k,55,2,590,0,0.65,0.35,0,0,0,1,0,5,0.419,0.106,0,0,0.125,0,0,0,0,0,0.88,0.13,2,5,171,8,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,9,2,2.464698146
45.24,-43.98,135.72,3,37,2,,45k-65k,55,2,562,0,1,0,0,0,0,1,0,3,0,0.117,0,0,0.883,0,0,0,0,0,0.12,0.88,2,3,158,0,0,0,0,,,,,1,0,0,0,0,1,0,0,0,0,14,1,12,2,2.384871238
26.55615385,-60.92,345.23,13,37,3,4,45k-65k,55,2,1050,0,1,0,0,0,0.03,1,0,7,0.061,0.118,0,0,0,0.494,0.04,0,0,0.205,0.18,0.82,2,9,171,0,0,0,0,,,,,1,0,0,0,0,0,0,0,1,0,14,0,0,2,3.132962425
40.091,-85.15,400.91,10,17,3,3,45k-65k,55,2,301,0,0.6,0,0.4,0,0,1,0,5,0.395,0.124,0,0,0,0,0,0,0,0,1,0,2,5,181,4,1,1,0,76,,,,2,0,0,0,0,0,0,0,1,0,18,1,12,2,3.500304113
31.54,-24.96,157.7,5,37,1,3,45k-65k,55,2,194,0,1,0,0,0,0,1,0,5,0,0.146,0,0,0,0,0.17,0.456,0,0.228,0.15,0.85,2,5,50,2,1,0,0,167,,,,2,0,0,1,0,0,0,0,0,0,18,0,29,2,2.778691534
27.02222222,-39.2,243.2,9,37,2,3,45k-65k,55,2,322,0,0,0.76,0.24,0,0,0.75,0.25,5,0.587,0.148,0,0,0,0,0,0,0,0,1,0,2,5,12,0,1,0,0,27,,,,2,0,0,1,0,0,0,0,0,0,18,1,4,2,3.591544495
19.64666667,-13.9,117.88,6,37,4,2,45k-65k,55,2,805,0,0,1,0,0,0.11,1,0,4,0.509,0.152,0,0,0,0,0,0,0,0,1,0,2,5,176,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,1,18,1,7,2,3.638724277
29.59666667,-85,88.79,3,37,1,3,45k-65k,55,2,721,0.84,0,0.16,0,0,0.16,1,0,3,0,0.158,0,0,0.842,0,0,0,0,0,0.16,0.84,2,3,14,6,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,29,2,2.192038748
47.4,0,189.6,4,37,2,2,gt125k,135,2,1077,1,0,0,0,0,0,1,0,3,0,0.158,0,0,0,0,0.526,0,0.316,0,0.16,0.84,2,4,102,6,0,0,0,172,,,,2,1,0,0,0,0,0,0,0,0,18,1,12,2,2.642200546
23.20777778,-1.8,208.87,9,37,2,3,45k-65k,55,2,400,0,0.02,0.98,0,0,0,1,0,6,0,0.158,0,0,0.382,0,0.191,0.249,0,0,0.16,0.84,2,6,120,0,1,0,0,194,,,,2,1,0,0,0,0,0,0,0,0,16,1,5,2,3.236293852
30.89909091,-50,339.89,11,17,3,3,45k-65k,55,2,525,0,0.65,0,0.35,0,0.14,1,0,5,0.528,0.167,0,0,0,0,0,0,0,0,1,0,2,5,33,9,0,1,0,146,,,,2,0,0,0,0,0,0,0,0,1,16,1,31,2,3.116271168
12.06142857,-15,84.43,7,37,0,3,45k-65k,55,2,233,0.39,0.61,0,0,0,0,1,0,5,0,0.195,0,0,0,0.426,0.098,0,0,0.281,0.2,0.81,2,6,19,0,0,0,1,76,,,,2,1,0,0,0,0,0,0,0,0,16,1,24,2,2.425938427
26.0725,-18.4,104.29,4,37,1,3,45k-65k,55,2,876,1,0,0,0,0,0,1,0,5,0,0.203,0,0,0,0.147,0,0,0,0,0.2,0.8,2,7,166,9,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,12,1,8,2,2.404783187
27.89,-183.26,251.01,9,17,2,2,25k-45k,35,2,252,0.28,0.72,0,0,0,0,1,0,4,0.699,0.206,0,0,0,0,0,0,0,0,1,0,2,5,166,3,1,1,0,59,,,,2,0,0,0,1,0,0,0,0,0,16,1,12,2,3.691968397
27.61428571,-93,386.6,14,37,2,2,45k-65k,55,2,437,0.79,0.21,0,0,0,0,1,0,4,0.387,0.219,0,0,0,0,0,0,0,0,1,0,2,4,56,0,0,0,0,25,,,,2,1,0,0,0,0,0,0,0,0,16,1,20,2,2.638457106
16.93,-13,67.72,4,37,1,2,45k-65k,55,2,333,0.52,0,0.48,0,0,0,1,0,4,0,0.221,0,0,0,0,0,0,0,0,1,0,2,4,100,4,0,0,0,25,,,,2,0,0,0,0,1,0,0,0,0,16,0,11,2,2.897655185
39.89333333,-51.29,119.68,3,37,2,2,45k-65k,55,2,1066,0,1,0,0,0,0.12,1,0,3,0,0.234,0,0,0,0,0,0,0,0,1,0,2,5,170,11,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,6,2,3.105387305
29.928,-29.95,149.64,5,37,2,2,45k-65k,55,2,1027,0,0.7,0.3,0,0,0.05,1,0,4,0,0.24,0,0,0,0,0,0,0,0,1,0,2,4,167,2,0,0,0,120,,,,2,0,0,0,0,0,0,0,0,1,9,1,11,2,2.491807486
21.6085,-69,432.17,20,37,3,3,45k-65k,55,2,938,0,1,0,0,0,0.05,1,0,5,0.32,0.241,0,0,0,0,0,0,0,0,1,0,2,5,8,1,0,0,1,24,,,,2,0,0,1,0,0,0,0,0,0,12,1,16,2,3.087530432
18.56461539,-93.45,241.34,13,37,2,2,45k-65k,55,2,115,0.75,0.25,0,0,0,0,1,0,3,0,0.248,0,0,0,0,0,0,0,0,1,0,2,3,13,0,1,0,0,,,,,1,0,1,0,0,0,0,0,0,0,14,1,8,2,3.248221204
47.53888889,-80.35,427.85,9,37,3,3,45k-65k,55,2,693,0.26,0,0.74,0,0,0,1,0,5,0,0.262,0,0,0,0,0,0,0,0,1,0,2,5,173,1,0,0,0,,,,,1,0,0,0,1,0,0,0,0,0,18,1,17,2,3.305616015
47.4,-20,189.6,4,37,2,2,45k-65k,55,2,488,0,0.26,0.74,0,0,0,1,0,4,0.369,0.263,0,0,0,0,0,0,0,0,1,0,2,4,169,0,0,0,0,,,,,1,0,1,0,0,0,0,0,0,0,16,1,25,2,3.011977779
32.94,0,65.88,2,37,1,2,85k-115,105,2,1176,0,1,0,0,0,0.16,1,0,2,0,0.272,0,0,0.728,0,0,0,0,0,0.27,0.73,2,7,181,2,1,0,0,35,874,,,3,1,0,0,0,0,0,0,0,0,16,0,25,2,3.175374892
25.02142857,-34.31,175.15,7,37,2,2,45k-65k,55,2,645,0.4,0,0.33,0.27,0.73,0,1,0,4,0,0.273,0,0,0,0.164,0.563,0,0,0,0.27,0.73,2,4,24,2,0,0,0,5,,,,2,1,0,0,0,0,0,0,0,0,16,1,5,2,2.193852962
18.035,-69.9,108.21,6,37,1,3,45k-65k,55,2,199,0,1,0,0,0,0.14,1,0,6,0,0.277,0,0,0,0.319,0,0,0,0.139,0.28,0.72,2,6,134,0,1,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,17,2,3.109452254
23.16875,0,185.35,8,37,2,2,gt125k,135,2,167,0,1,0,0,0,0,1,0,3,0.35,0.281,0,0,0,0,0,0,0,0.369,0.63,0.37,2,3,87,0,1,0,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,22,2,3.345726074
22.9,-28,137.4,6,32,2,2,45k-65k,55,2,997,0,0,1,0,0,0,1,0,4,0,0.29,0,0,0,0,0,0,0,0,0.75,0.25,2,8,4,5,1,0,0,14,,,,2,0,0,1,0,0,0,0,0,0,14,1,19,2,3.348995002
26.53285714,-11.99,185.73,7,37,2,3,45k-65k,55,2,363,0,0.63,0.37,0,0,0,1,0,5,0.129,0.29,0,0,0,0,0,0,0.215,0,0.79,0.22,2,5,173,5,0,0,0,,,,,1,0,0,0,1,0,0,0,0,0,12,1,0,2,2.586984912
32.38,0,97.14,3,17,1,2,gt125k,135,2,987,0,0.71,0.29,0,0,0,1,0,3,0.544,0.29,0,0,0,0,0,0,0,0,1,0,2,4,173,1,0,1,0,187,,,,2,0,0,1,0,0,0,0,0,0,18,1,24,2,3.338522001
